C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\Cortica.3_M2.xdf;03.10.19;11:54:33;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
Unit;s;Pa;s;Pa;Hz;;;Hz;;;Hz;Pa;;Hz;Pa;;Hz;°;Hz;°
Sensor;;;;;;;;;;;;;;;;;;;;
PointId;;;;;;;;;;;;;;;;;;;;
PointDir;;'';;'';;'';;;'';;;'';;;'';;;'';;''
Info1;;;;;;;;;;;;;;;;;;;;
Info2;;;;;;;;;;;;;;;;;;;;
Info3;;;;;;;;;;;;;;;;;;;;
Info4;;;;;;;;;;;;;;;;;;;;
Z Axis;;;;;;;;;;;;;;;;
;0,03;-1,72;0,03;-1,61;456,00;0,39;0,01;456,00;1,06;-0,02;456,00;0,02;-0,02;456,00;0,01;-0,01;456,00;0,84;456,00;-0,84
;0,03;-1,07;0,03;1,05;460,00;0,39;0,01;460,00;1,08;-0,02;460,00;-0,02;0,01;460,00;-0,01;0,01;460,00;0,83;460,00;-0,83
;0,03;1,44;0,03;1,04;464,00;0,39;0,01;464,00;1,10;-0,02;464,00;0,01;-0,00;464,00;0,01;-0,00;464,00;0,94;464,00;-0,94
;0,03;3,80;0,03;2,33;468,00;0,38;0,01;468,00;1,12;-0,02;468,00;-0,00;-0,00;468,00;-0,00;-0,00;468,00;0,95;468,00;-0,95
;0,03;4,47;0,03;3,58;472,00;0,38;0,01;472,00;1,14;-0,02;472,00;0,00;-0,01;472,00;0,00;-0,01;472,00;0,88;472,00;-0,88
;0,03;3,83;0,03;1,95;476,00;0,38;0,01;476,00;1,16;-0,02;476,00;-0,00;0,03;476,00;-0,00;0,02;476,00;0,85;476,00;-0,85
;0,03;1,19;0,03;0,62;480,00;0,38;0,01;480,00;1,18;-0,02;480,00;-0,01;-0,02;480,00;-0,01;-0,01;480,00;1,01;480,00;-1,01
;0,03;-1,92;0,03;0,49;484,00;0,38;0,01;484,00;1,20;-0,02;484,00;0,02;0,01;484,00;0,01;0,01;484,00;0,98;484,00;-0,98
;0,03;-2,25;0,03;-0,70;488,00;0,37;0,01;488,00;1,23;-0,02;488,00;0,00;-0,02;488,00;0,00;-0,01;488,00;0,99;488,00;-0,99
;0,03;-0,93;0,03;-1,03;492,00;0,37;0,01;492,00;1,25;-0,02;492,00;-0,02;0,02;492,00;-0,01;0,01;492,00;1,03;492,00;-1,03
;0,03;0,82;0,03;0,48;496,00;0,37;0,01;496,00;1,28;-0,02;496,00;0,02;-0,01;496,00;0,01;-0,00;496,00;0,99;496,00;-0,99
;0,03;1,46;0,03;0,27;500,00;0,36;0,01;500,00;1,30;-0,02;500,00;-0,02;0,00;500,00;-0,01;0,00;500,00;1,04;500,00;-1,04
;0,03;1,59;0,03;1,99;504,00;0,36;0,01;504,00;1,32;-0,03;504,00;0,01;-0,00;504,00;0,00;-0,00;504,00;1,15;504,00;-1,15
;0,03;1,24;0,03;0,53;508,00;0,36;0,01;508,00;1,35;-0,03;508,00;-0,01;-0,01;508,00;-0,00;-0,00;508,00;1,17;508,00;-1,17
;0,03;0,91;0,03;0,88;512,00;0,36;0,01;512,00;1,38;-0,03;512,00;0,02;0,01;512,00;0,01;0,00;512,00;1,10;512,00;-1,10
;0,03;-0,15;0,03;-1,25;516,00;0,35;0,01;516,00;1,41;-0,03;516,00;-0,01;0,00;516,00;-0,00;0,00;516,00;1,20;516,00;-1,20
;0,03;-2,17;0,03;-2,89;520,00;0,35;0,01;520,00;1,43;-0,03;520,00;0,00;-0,01;520,00;0,00;-0,00;520,00;1,09;520,00;-1,09
;0,03;-4,80;0,03;-1,14;524,00;0,35;0,01;524,00;1,46;-0,03;524,00;-0,00;0,00;524,00;-0,00;0,00;524,00;1,10;524,00;-1,10
;0,03;-3,26;0,03;-1,59;528,00;0,34;0,01;528,00;1,50;-0,04;528,00;-0,00;-0,01;528,00;-0,00;-0,00;528,00;1,35;528,00;-1,35
;0,03;-0,37;0,03;-2,27;532,00;0,34;0,01;532,00;1,53;-0,03;532,00;-0,00;0,01;532,00;-0,00;0,01;532,00;1,19;532,00;-1,19
;0,03;1,42;0,03;1,61;536,00;0,33;0,01;536,00;1,56;-0,03;536,00;0,01;-0,01;536,00;0,00;-0,00;536,00;1,23;536,00;-1,23
;0,03;2,17;0,03;0,50;540,00;0,33;0,01;540,00;1,59;-0,03;540,00;-0,01;-0,00;540,00;-0,00;-0,00;540,00;1,17;540,00;-1,17
;0,03;1,85;0,03;2,08;544,00;0,33;0,01;544,00;1,63;-0,03;544,00;0,01;0,01;544,00;0,00;0,00;544,00;1,14;544,00;-1,14
;0,03;1,45;0,03;2,49;548,00;0,32;0,01;548,00;1,68;-0,03;548,00;-0,01;-0,00;548,00;-0,00;-0,00;548,00;1,17;548,00;-1,17
;0,03;2,20;0,03;1,81;552,00;0,32;0,01;552,00;1,71;-0,04;552,00;0,01;0,00;552,00;0,00;0,00;552,00;1,35;552,00;-1,35
;0,03;2,85;0,03;1,90;556,00;0,31;0,01;556,00;1,76;-0,04;556,00;-0,01;-0,00;556,00;-0,00;-0,00;556,00;1,45;556,00;-1,45
;0,03;1,75;0,03;-1,08;560,00;0,31;0,01;560,00;1,79;-0,05;560,00;0,01;0,00;560,00;0,00;0,00;560,00;1,56;560,00;-1,56
;0,03;-1,74;0,03;0,74;564,00;0,31;0,01;564,00;1,83;-0,05;564,00;-0,01;-0,00;564,00;-0,00;-0,00;564,00;1,61;564,00;-1,61
;0,03;-2,57;0,03;0,52;568,00;0,30;0,01;568,00;1,89;-0,05;568,00;0,01;0,00;568,00;0,00;0,00;568,00;1,45;568,00;-1,45
;0,03;-0,40;0,03;-2,48;572,00;0,29;0,01;572,00;1,93;-0,05;572,00;0,00;-0,01;572,00;0,00;-0,00;572,00;1,44;572,00;-1,44
;0,04;0,26;0,04;-0,22;576,00;0,29;0,01;576,00;1,98;-0,05;576,00;-0,00;0,01;576,00;-0,00;0,00;576,00;1,40;576,00;-1,40
;0,04;-0,18;0,04;-0,69;580,00;0,28;0,01;580,00;2,04;-0,06;580,00;-0,00;-0,01;580,00;-0,00;-0,00;580,00;1,60;580,00;-1,60
;0,04;-1,27;0,04;-1,69;584,00;0,28;0,01;584,00;2,09;-0,06;584,00;0,00;-0,00;584,00;0,00;-0,00;584,00;1,60;584,00;-1,60
;0,04;-2,39;0,04;-0,40;588,00;0,28;0,01;588,00;2,14;-0,06;588,00;0,00;0,00;588,00;0,00;0,00;588,00;1,61;588,00;-1,61
;0,04;-1,78;0,04;-1,10;592,00;0,27;0,01;592,00;2,22;-0,07;592,00;-0,01;-0,00;592,00;-0,00;-0,00;592,00;1,66;592,00;-1,66
;0,04;0,07;0,04;-0,79;596,00;0,26;0,01;596,00;2,28;-0,08;596,00;0,01;0,00;596,00;0,00;0,00;596,00;2,02;596,00;-2,02
;0,04;0,20;0,04;-2,71;600,00;0,26;0,01;600,00;2,35;-0,09;600,00;0,00;-0,00;600,00;0,00;-0,00;600,00;2,15;600,00;-2,15
;0,04;-2,25;0,04;-0,34;604,00;0,25;0,01;604,00;2,41;-0,09;604,00;-0,01;-0,00;604,00;-0,00;-0,00;604,00;2,24;604,00;-2,24
;0,04;-2,80;0,04;0,15;608,00;0,25;0,01;608,00;2,49;-0,09;608,00;-0,00;-0,00;608,00;-0,00;-0,00;608,00;2,07;608,00;-2,07
;0,04;-0,46;0,04;-2,39;612,00;0,24;0,01;612,00;2,59;-0,10;612,00;0,00;0,00;612,00;0,00;0,00;612,00;2,11;612,00;-2,11
;0,04;0,28;0,04;-0,02;616,00;0,23;0,01;616,00;2,67;-0,11;616,00;0,00;-0,00;616,00;0,00;-0,00;616,00;2,30;616,00;-2,30
;0,04;0,59;0,04;1,54;620,00;0,23;0,01;620,00;2,77;-0,13;620,00;-0,01;0,00;620,00;-0,00;0,00;620,00;2,67;620,00;-2,67
;0,04;1,42;0,04;0,11;624,00;0,22;0,01;624,00;2,85;-0,13;624,00;0,01;0,00;624,00;0,00;0,00;624,00;2,54;624,00;-2,54
;0,04;1,41;0,04;1,44;628,00;0,22;0,01;628,00;2,96;-0,13;628,00;-0,00;-0,00;628,00;-0,00;-0,00;628,00;2,50;628,00;-2,50
;0,04;0,92;0,04;1,15;632,00;0,21;0,01;632,00;3,10;-0,13;632,00;0,01;-0,00;632,00;0,00;0,00;632,00;2,47;632,00;-2,47
;0,04;1,12;0,04;1,24;636,00;0,20;0,01;636,00;3,21;-0,17;636,00;-0,01;-0,00;636,00;-0,00;-0,00;636,00;2,95;636,00;-2,95
;0,04;1,00;0,04;-0,15;640,00;0,20;0,01;640,00;3,31;-0,17;640,00;-0,00;0,00;640,00;-0,00;0,00;640,00;3,00;640,00;-3,00
;0,04;0,08;0,04;1,03;644,00;0,19;0,01;644,00;3,50;-0,20;644,00;0,00;0,00;644,00;0,00;0,00;644,00;3,26;644,00;-3,26
;0,04;0,17;0,04;1,61;648,00;0,18;0,01;648,00;3,65;-0,22;648,00;0,00;-0,01;648,00;0,00;-0,00;648,00;3,32;648,00;-3,32
;0,04;1,63;0,04;0,07;652,00;0,18;0,01;652,00;3,81;-0,23;652,00;-0,00;0,01;652,00;-0,00;0,00;652,00;3,41;652,00;-3,41
;0,04;1,66;0,04;1,15;656,00;0,17;0,01;656,00;4,02;-0,30;656,00;-0,00;-0,01;656,00;-0,00;-0,00;656,00;4,26;656,00;-4,26
;0,04;1,22;0,04;2,17;660,00;0,16;0,01;660,00;4,18;-0,33;660,00;-0,00;-0,00;660,00;-0,00;-0,00;660,00;4,49;660,00;-4,49
;0,04;1,34;0,04;-0,31;664,00;0,15;0,01;664,00;4,45;-0,40;664,00;0,00;0,01;664,00;0,00;0,00;664,00;5,11;664,00;-5,11
;0,04;0,11;0,04;0,54;668,00;0,15;0,01;668,00;4,66;-0,43;668,00;0,00;-0,01;668,00;0,00;-0,00;668,00;5,30;668,00;-5,30
;0,04;-0,60;0,04;1,13;672,00;0,14;0,01;672,00;4,92;-0,52;672,00;-0,01;0,00;672,00;-0,00;0,00;672,00;5,88;672,00;-5,88
;0,04;0,29;0,04;-0,53;676,00;0,13;0,02;676,00;5,25;-0,65;676,00;0,01;-0,00;676,00;0,00;0,00;676,00;6,98;676,00;-6,98
;0,04;0,61;0,04;-0,66;680,00;0,13;0,02;680,00;5,47;-0,69;680,00;-0,01;-0,00;680,00;-0,00;-0,00;680,00;7,17;680,00;-7,17
;0,04;-0,65;0,04;0,14;684,00;0,12;0,01;684,00;5,76;-0,65;684,00;0,01;0,00;684,00;0,00;0,00;684,00;6,54;684,00;-6,54
;0,04;-0,70;0,04;1,07;688,00;0,11;0,01;688,00;6,30;-0,78;688,00;-0,01;0,00;688,00;-0,00;0,00;688,00;6,93;688,00;-6,93
;0,04;0,77;0,04;-0,69;692,00;0,10;0,01;692,00;6,87;-0,93;692,00;0,01;0,00;692,00;0,00;0,00;692,00;7,57;692,00;-7,57
;0,04;0,83;0,04;-0,73;696,00;0,09;0,01;696,00;7,50;-1,04;696,00;-0,01;-0,00;696,00;-0,00;-0,00;696,00;7,91;696,00;-7,91
;0,04;-0,59;0,04;1,29;700,00;0,09;0,01;700,00;8,18;-1,15;700,00;0,01;-0,00;700,00;0,00;0,00;700,00;7,99;700,00;-7,99
;0,04;-0,38;0,04;-0,95;704,00;0,08;0,01;704,00;8,98;-1,37;704,00;-0,00;0,00;704,00;-0,00;0,00;704,00;8,68;704,00;-8,68
;0,04;-0,71;0,04;-1,44;708,00;0,07;0,01;708,00;10,27;-1,92;708,00;-0,00;-0,01;708,00;-0,00;-0,00;708,00;10,75;708,00;-10,75
;0,04;-1,43;0,04;-0,58;712,00;0,06;0,01;712,00;11,86;-2,81;712,00;0,00;0,01;712,00;0,00;0,00;712,00;13,04;712,00;-13,04
;0,04;-2,06;0,04;-3,23;716,00;0,05;0,01;716,00;13,29;-3,67;716,00;-0,01;-0,01;716,00;-0,00;-0,00;716,00;15,36;716,00;-15,36
;0,04;-3,29;0,04;-3,04;720,00;0,04;0,01;720,00;15,83;-4,89;720,00;-0,00;0,00;720,00;0,00;0,00;720,00;17,14;720,00;-17,14
;0,04;-4,75;0,04;-2,52;724,00;0,03;0,01;724,00;18,88;-7,33;724,00;0,01;0,00;724,00;0,00;0,00;724,00;21,22;724,00;-21,22
;0,04;-3,09;0,04;-0,64;728,00;0,03;0,01;728,00;22,74;-12,10;728,00;-0,01;0,00;728,00;-0,00;-0,00;728,00;27,68;728,00;-27,68
;0,04;0,58;0,04;-1,42;732,00;0,02;0,01;732,00;27,34;-20,09;732,00;0,01;-0,01;732,00;0,00;-0,00;732,00;37,26;732,00;-37,26
;0,04;2,33;0,04;-0,47;736,00;0,00;0,01;736,00;16,87;-48,37;736,00;-0,01;0,01;736,00;-0,00;-0,00;736,00;70,78;736,00;-70,78
;0,05;0,89;0,05;2,27;740,00;-0,00;0,01;740,00;-7,07;-50,11;740,00;-0,00;-0,00;740,00;0,00;-0,00;740,00;97,66;740,00;-97,66
;0,05;0,78;0,05;0,74;744,00;-0,01;0,01;744,00;-26,83;-28,57;744,00;0,01;-0,01;744,00;-0,00;0,00;744,00;132,96;744,00;-132,96
;0,05;0,28;0,05;-0,54;748,00;-0,02;0,01;748,00;-24,06;-15,24;748,00;-0,01;0,01;748,00;0,00;-0,00;748,00;148,17;748,00;-148,17
;0,05;-0,18;0,05;1,32;752,00;-0,03;0,01;752,00;-20,42;-10,00;752,00;0,00;-0,01;752,00;0,00;0,00;752,00;154,81;752,00;-154,81
;0,05;-0,12;0,05;-1,26;756,00;-0,04;0,01;756,00;-16,95;-5,81;756,00;0,01;-0,01;756,00;-0,00;0,00;756,00;161,54;756,00;-161,54
;0,05;-0,51;0,05;-1,67;760,00;-0,05;0,02;760,00;-13,86;-4,23;760,00;-0,00;0,01;760,00;0,00;-0,00;760,00;162,84;760,00;-162,84
;0,05;-2,68;0,05;-0,29;764,00;-0,06;0,02;764,00;-12,30;-3,16;764,00;0,00;0,00;764,00;-0,00;-0,00;764,00;165,21;764,00;-165,21
;0,05;-1,36;0,05;1,52;768,00;-0,07;0,02;768,00;-10,53;-2,24;768,00;-0,01;0,00;768,00;0,00;-0,00;768,00;167,81;768,00;-167,81
;0,05;2,10;0,05;-0,64;772,00;-0,08;0,01;772,00;-9,61;-1,69;772,00;0,01;-0,01;772,00;-0,00;0,00;772,00;170,33;772,00;-170,33
;0,05;3,34;0,05;0,52;776,00;-0,09;0,01;776,00;-8,76;-1,46;776,00;-0,00;0,00;776,00;0,00;0,00;776,00;170,57;776,00;-170,57
;0,05;1,00;0,05;2,26;780,00;-0,10;0,02;780,00;-7,83;-1,24;780,00;-0,01;0,02;780,00;0,00;-0,00;780,00;170,97;780,00;-170,97
;0,05;0,15;0,05;0,48;784,00;-0,11;0,02;784,00;-7,01;-1,03;784,00;0,00;-0,02;784,00;-0,00;0,00;784,00;171,61;784,00;-171,61
;0,05;-0,65;0,05;-0,49;788,00;-0,12;0,02;788,00;-6,54;-0,90;788,00;-0,00;0,00;788,00;-0,00;-0,00;788,00;172,14;788,00;-172,14
;0,05;-0,42;0,05;0,50;792,00;-0,13;0,02;792,00;-6,08;-0,72;792,00;0,00;-0,01;792,00;-0,00;0,00;792,00;173,32;792,00;-173,32
;0,05;-0,17;0,05;-1,35;796,00;-0,14;0,02;796,00;-5,70;-0,69;796,00;0,01;0,02;796,00;-0,00;-0,00;796,00;173,09;796,00;-173,09
;0,05;-0,34;0,05;-0,94;800,00;-0,16;0,02;800,00;-5,27;-0,57;800,00;-0,00;-0,01;800,00;0,00;0,00;800,00;173,79;800,00;-173,79
;0,05;-1,87;0,05;-0,01;804,00;-0,17;0,02;804,00;-5,00;-0,49;804,00;-0,04;-0,01;804,00;0,01;0,00;804,00;174,35;804,00;-174,35
;0,05;-0,33;0,05;2,31;808,00;-0,18;0,02;808,00;-4,71;-0,42;808,00;0,07;-0,00;808,00;-0,01;0,00;808,00;174,80;808,00;-174,80
;0,05;3,06;0,05;0,37;812,00;-0,19;0,02;812,00;-4,40;-0,38;812,00;-0,05;-0,03;812,00;0,01;0,00;812,00;175,05;812,00;-175,05
;0,05;4,15;0,05;0,62;816,00;-0,20;0,02;816,00;-4,21;-0,34;816,00;0,02;0,06;816,00;-0,01;-0,01;816,00;175,30;816,00;-175,30
;0,05;0,92;0,05;1,67;820,00;-0,21;0,02;820,00;-4,01;-0,31;820,00;-0,01;-0,01;820,00;0,00;0,00;820,00;175,59;820,00;-175,59
;0,05;-1,37;0,05;-0,35;824,00;-0,22;0,02;824,00;-3,83;-0,30;824,00;-0,01;-0,01;824,00;0,00;0,00;824,00;175,43;824,00;-175,43
;0,05;-2,84;0,05;-2,09;828,00;-0,23;0,02;828,00;-3,69;-0,30;828,00;-0,02;-0,03;828,00;0,01;0,01;828,00;175,43;828,00;-175,43
;0,05;-2,70;0,05;-1,67;832,00;-0,24;0,02;832,00;-3,54;-0,27;832,00;0,06;0,01;832,00;-0,02;-0,00;832,00;175,70;832,00;-175,70
;0,05;-2,15;0,05;-2,07;836,00;-0,25;0,02;836,00;-3,38;-0,28;836,00;-0,03;0,05;836,00;0,01;-0,01;836,00;175,20;836,00;-175,20
;0,05;-0,69;0,05;-1,02;840,00;-0,27;0,02;840,00;-3,23;-0,26;840,00;0,02;-0,07;840,00;-0,00;0,02;840,00;175,45;840,00;-175,45
;0,05;-0,61;0,05;-0,67;844,00;-0,28;0,02;844,00;-3,12;-0,23;844,00;-0,01;0,05;844,00;0,00;-0,01;844,00;175,88;844,00;-175,88
;0,05;0,83;0,05;3,58;848,00;-0,29;0,02;848,00;-3,00;-0,21;848,00;-0,01;-0,02;848,00;0,00;0,01;848,00;176,12;848,00;-176,12
;0,05;3,77;0,05;1,14;852,00;-0,30;0,02;852,00;-2,89;-0,19;852,00;0,02;0,01;852,00;-0,01;-0,00;852,00;176,28;852,00;-176,28
;0,05;4,73;0,05;1,72;856,00;-0,32;0,02;856,00;-2,80;-0,17;856,00;-0,02;-0,00;856,00;0,01;0,00;856,00;176,47;856,00;-176,47
;0,05;1,92;0,05;2,20;860,00;-0,33;0,02;860,00;-2,69;-0,18;860,00;0,00;-0,01;860,00;-0,00;0,00;860,00;176,27;860,00;-176,27
;0,05;-0,77;0,05;-1,20;864,00;-0,34;0,02;864,00;-2,61;-0,15;864,00;-0,00;0,01;864,00;0,00;-0,00;864,00;176,79;864,00;-176,79
;0,05;-3,71;0,05;-1,81;868,00;-0,35;0,02;868,00;-2,53;-0,16;868,00;0,01;-0,01;868,00;-0,00;0,00;868,00;176,51;868,00;-176,51
;0,05;-4,24;0,05;-2,36;872,00;-0,37;0,02;872,00;-2,44;-0,14;872,00;-0,01;0,00;872,00;0,01;-0,00;872,00;176,70;872,00;-176,70
;0,05;-3,01;0,05;-2,01;876,00;-0,38;0,02;876,00;-2,37;-0,14;876,00;-0,00;0,00;876,00;0,00;-0,00;876,00;176,69;876,00;-176,69
;0,05;0,17;0,05;0,12;880,00;-0,39;0,02;880,00;-2,31;-0,13;880,00;0,01;0,00;880,00;-0,01;-0,00;880,00;176,77;880,00;-176,77
;0,05;2,06;0,05;-0,09;884,00;-0,41;0,02;884,00;-2,23;-0,11;884,00;-0,01;-0,00;884,00;0,01;0,00;884,00;177,10;884,00;-177,10
;0,05;3,14;0,05;4,98;888,00;-0,42;0,02;888,00;-2,18;-0,11;888,00;0,02;0,01;888,00;-0,01;-0,00;888,00;177,01;888,00;-177,01
;0,05;4,56;0,05;1,85;892,00;-0,43;0,02;892,00;-2,13;-0,11;892,00;-0,01;-0,01;892,00;0,00;0,00;892,00;177,06;892,00;-177,06
;0,05;3,78;0,05;1,46;896,00;-0,45;0,02;896,00;-2,06;-0,10;896,00;-0,01;0,00;896,00;0,00;-0,00;896,00;177,33;896,00;-177,33
;0,05;0,51;0,05;2,49;900,00;-0,46;0,02;900,00;-2,02;-0,10;900,00;0,00;0,01;900,00;-0,00;-0,00;900,00;177,18;900,00;-177,18
;0,06;-1,26;0,06;-2,01;904,00;-0,47;0,02;904,00;-1,95;-0,10;904,00;-0,00;-0,00;904,00;0,00;0,00;904,00;177,07;904,00;-177,07
;0,06;-3,01;0,06;-1,41;908,00;-0,48;0,03;908,00;-1,92;-0,10;908,00;0,00;-0,00;908,00;-0,00;0,00;908,00;176,98;908,00;-176,98
;0,06;-3,20;0,06;-1,72;912,00;-0,50;0,02;912,00;-1,87;-0,09;912,00;0,00;0,00;912,00;-0,00;-0,00;912,00;177,19;912,00;-177,19
;0,06;-1,64;0,06;-0,76;916,00;-0,51;0,02;916,00;-1,82;-0,09;916,00;-0,00;0,00;916,00;-0,00;-0,00;916,00;177,30;916,00;-177,30
;0,06;1,20;0,06;0,40;920,00;-0,53;0,03;920,00;-1,78;-0,09;920,00;0,00;0,00;920,00;-0,00;-0,00;920,00;177,13;920,00;-177,13
;0,06;2,40;0,06;0,34;924,00;-0,54;0,03;924,00;-1,73;-0,08;924,00;-0,00;-0,01;924,00;0,00;0,00;924,00;177,19;924,00;-177,19
;0,06;2,42;0,06;4,05;928,00;-0,55;0,02;928,00;-1,70;-0,08;928,00;0,00;0,01;928,00;-0,00;-0,01;928,00;177,40;928,00;-177,40
;0,06;2,96;0,06;1,32;932,00;-0,57;0,02;932,00;-1,67;-0,07;932,00;0,00;-0,01;932,00;-0,00;0,00;932,00;177,61;932,00;-177,61
;0,06;2,40;0,06;0,72;936,00;-0,58;0,03;936,00;-1,63;-0,07;936,00;-0,00;-0,00;936,00;0,00;0,00;936,00;177,42;936,00;-177,42
;0,06;-0,20;0,06;0,49;940,00;-0,60;0,03;940,00;-1,59;-0,07;940,00;-0,00;0,00;940,00;0,00;-0,00;940,00;177,41;940,00;-177,41
;0,06;-2,28;0,06;-2,70;944,00;-0,61;0,03;944,00;-1,56;-0,08;944,00;-0,00;-0,00;944,00;0,00;0,00;944,00;177,22;944,00;-177,22
;0,06;-4,55;0,06;-2,93;948,00;-0,63;0,03;948,00;-1,52;-0,07;948,00;0,01;-0,00;948,00;-0,01;0,00;948,00;177,23;948,00;-177,23
;0,06;-4,73;0,06;-1,96;952,00;-0,64;0,03;952,00;-1,50;-0,07;952,00;-0,01;0,00;952,00;0,00;-0,00;952,00;177,26;952,00;-177,26
;0,06;-2,17;0,06;-2,08;956,00;-0,66;0,03;956,00;-1,47;-0,07;956,00;0,00;0,00;956,00;-0,00;-0,00;956,00;177,22;956,00;-177,22
;0,06;0,90;0,06;-0,33;960,00;-0,67;0,03;960,00;-1,44;-0,07;960,00;0,00;-0,00;960,00;-0,00;0,00;960,00;177,34;960,00;-177,34
;0,06;2,08;0,06;0,41;964,00;-0,69;0,03;964,00;-1,42;-0,07;964,00;-0,00;-0,00;964,00;0,00;0,00;964,00;177,24;964,00;-177,24
;0,06;1,72;0,06;2,19;968,00;-0,70;0,03;968,00;-1,39;-0,06;968,00;-0,00;0,00;968,00;0,00;-0,00;968,00;177,33;968,00;-177,33
;0,06;1,52;0,06;1,41;972,00;-0,72;0,03;972,00;-1,37;-0,06;972,00;0,00;-0,00;972,00;0,00;0,00;972,00;177,39;972,00;-177,39
;0,06;1,14;0,06;0,03;976,00;-0,73;0,03;976,00;-1,34;-0,06;976,00;0,00;0,00;976,00;-0,00;-0,00;976,00;177,32;976,00;-177,32
;0,06;-0,14;0,06;0,39;980,00;-0,75;0,03;980,00;-1,31;-0,06;980,00;-0,00;-0,00;980,00;0,00;0,00;980,00;177,34;980,00;-177,34
;0,06;-1,29;0,06;-1,91;984,00;-0,77;0,03;984,00;-1,29;-0,06;984,00;0,00;-0,00;984,00;-0,00;0,00;984,00;177,43;984,00;-177,43
;0,06;-2,83;0,06;-1,66;988,00;-0,78;0,03;988,00;-1,27;-0,06;988,00;-0,00;0,00;988,00;0,00;-0,00;988,00;177,48;988,00;-177,48
;0,06;-2,75;0,06;-0,16;992,00;-0,79;0,03;992,00;-1,25;-0,05;992,00;-0,00;0,00;992,00;0,00;-0,00;992,00;177,61;992,00;-177,61
;0,06;-0,35;0,06;-1,36;996,00;-0,81;0,04;996,00;-1,23;-0,05;996,00;0,00;-0,00;996,00;-0,00;0,00;996,00;177,47;996,00;-177,47
;0,06;1,54;0,06;0,43;1000,00;-0,83;0,03;1000,00;-1,20;-0,05;1000,00;-0,00;0,00;1000,00;0,00;-0,00;1000,00;177,65;1000,00;-177,65
;0,06;1,63;0,06;0,71;1004,00;-0,84;0,04;1004,00;-1,19;-0,05;1004,00;-0,00;-0,00;1004,00;0,00;0,00;1004,00;177,45;1004,00;-177,45
;0,06;1,09;0,06;2,48;1008,00;-0,86;0,04;1008,00;-1,17;-0,05;1008,00;0,00;-0,00;1008,00;-0,00;0,00;1008,00;177,47;1008,00;-177,47
;0,06;1,94;0,06;1,93;1012,00;-0,88;0,04;1012,00;-1,15;-0,05;1012,00;-0,00;0,00;1012,00;0,00;-0,00;1012,00;177,54;1012,00;-177,54
;0,06;2,34;0,06;-0,74;1016,00;-0,89;0,04;1016,00;-1,13;-0,05;1016,00;0,00;0,00;1016,00;-0,00;-0,00;1016,00;177,56;1016,00;-177,56
;0,06;0,01;0,06;0,71;1020,00;-0,91;0,04;1020,00;-1,11;-0,05;1020,00;0,00;-0,00;1020,00;-0,00;0,00;1020,00;177,37;1020,00;-177,37
;0,06;-2,14;0,06;-1,80;1024,00;-0,93;0,04;1024,00;-1,09;-0,05;1024,00;0,00;0,00;1024,00;-0,00;-0,00;1024,00;177,40;1024,00;-177,40
;0,06;-3,87;0,06;-3,18;1028,00;-0,94;0,04;1028,00;-1,08;-0,05;1028,00;-0,00;0,00;1028,00;0,00;-0,00;1028,00;177,46;1028,00;-177,46
;0,06;-3,98;0,06;-0,01;1032,00;-0,96;0,04;1032,00;-1,06;-0,05;1032,00;0,00;-0,00;1032,00;-0,00;0,00;1032,00;177,54;1032,00;-177,54
;0,06;-0,55;0,06;-1,88;1036,00;-0,97;0,04;1036,00;-1,05;-0,05;1036,00;0,00;0,00;1036,00;-0,00;-0,00;1036,00;177,54;1036,00;-177,54
;0,06;1,76;0,06;-1,49;1040,00;-0,99;0,04;1040,00;-1,03;-0,05;1040,00;-0,00;-0,00;1040,00;0,00;0,00;1040,00;177,41;1040,00;-177,41
;0,06;0,43;0,06;0,77;1044,00;-1,01;0,05;1044,00;-1,02;-0,05;1044,00;0,00;-0,00;1044,00;-0,00;0,00;1044,00;177,36;1044,00;-177,36
;0,06;-0,71;0,06;1,27;1048,00;-1,03;0,05;1048,00;-1,00;-0,05;1048,00;0,00;0,01;1048,00;-0,00;-0,01;1048,00;177,47;1048,00;-177,47
;0,06;0,45;0,06;0,53;1052,00;-1,05;0,05;1052,00;-0,99;-0,04;1052,00;-0,00;-0,00;1052,00;0,00;0,00;1052,00;177,38;1052,00;-177,38
;0,06;1,29;0,06;-1,98;1056,00;-1,06;0,05;1056,00;-0,97;-0,04;1056,00;0,00;-0,00;1056,00;-0,00;0,00;1056,00;177,40;1056,00;-177,40
;0,06;-1,07;0,06;-0,48;1060,00;-1,08;0,05;1060,00;-0,96;-0,04;1060,00;0,00;0,00;1060,00;-0,00;-0,00;1060,00;177,54;1060,00;-177,54
