C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\Cartao.2_M2.xdf;03.10.19;11:52:29;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
;3,76;-3,16;3,76;-1,26;;;;;;;;;;;;;;;;
;3,76;-3,94;3,76;-1,02;;;;;;;;;;;;;;;;
;3,76;-1,15;3,76;-0,79;;;;;;;;;;;;;;;;
;3,76;1,41;3,76;-3,18;;;;;;;;;;;;;;;;
;3,76;-0,72;3,76;-0,75;;;;;;;;;;;;;;;;
;3,76;-2,84;3,76;0,06;;;;;;;;;;;;;;;;
;3,76;-2,28;3,76;-1,78;;;;;;;;;;;;;;;;
;3,76;-0,20;3,76;-0,02;;;;;;;;;;;;;;;;
;3,76;1,43;3,76;-0,42;;;;;;;;;;;;;;;;
;3,77;1,25;3,77;0,29;;;;;;;;;;;;;;;;
;3,77;-0,59;3,77;-0,07;;;;;;;;;;;;;;;;
;3,77;-1,18;3,77;2,13;;;;;;;;;;;;;;;;
;3,77;1,73;3,77;2,19;;;;;;;;;;;;;;;;
;3,77;4,23;3,77;-1,86;;;;;;;;;;;;;;;;
;3,77;0,48;3,77;0,74;;;;;;;;;;;;;;;;
;3,77;-2,84;3,77;1,66;;;;;;;;;;;;;;;;
;3,77;-1,78;3,77;-1,26;;;;;;;;;;;;;;;;
;3,77;0,73;3,77;-0,54;;;;;;;;;;;;;;;;
;3,77;1,61;3,77;0,51;;;;;;;;;;;;;;;;
;3,77;1,25;3,77;1,26;;;;;;;;;;;;;;;;
;3,77;0,53;3,77;2,04;;;;;;;;;;;;;;;;
;3,77;2,20;3,77;3,91;;;;;;;;;;;;;;;;
;3,77;4,81;3,77;2,07;;;;;;;;;;;;;;;;
;3,77;4,23;3,77;-0,24;;;;;;;;;;;;;;;;
;3,77;-1,35;3,77;-0,24;;;;;;;;;;;;;;;;
;3,77;-5,17;3,77;0,19;;;;;;;;;;;;;;;;
;3,77;-3,01;3,77;-1,84;;;;;;;;;;;;;;;;
;3,77;0,81;3,77;-2,42;;;;;;;;;;;;;;;;
;3,77;1,40;3,77;0,53;;;;;;;;;;;;;;;;
;3,77;0,46;3,77;0,08;;;;;;;;;;;;;;;;
;3,77;-0,88;3,77;1,70;;;;;;;;;;;;;;;;
;3,77;1,38;3,77;3,10;;;;;;;;;;;;;;;;
;3,77;4,25;3,77;0,43;;;;;;;;;;;;;;;;
;3,77;3,82;3,77;1,89;;;;;;;;;;;;;;;;
;3,77;0,10;3,77;-0,53;;;;;;;;;;;;;;;;
;3,77;-3,36;3,77;0,35;;;;;;;;;;;;;;;;
;3,77;-2,71;3,77;-0,74;;;;;;;;;;;;;;;;
;3,77;0,17;3,77;-2,93;;;;;;;;;;;;;;;;
;3,77;0,13;3,77;-0,44;;;;;;;;;;;;;;;;
;3,77;-1,01;3,77;-0,66;;;;;;;;;;;;;;;;
;3,77;-1,38;3,77;1,64;;;;;;;;;;;;;;;;
;3,77;1,54;3,77;1,18;;;;;;;;;;;;;;;;
;3,77;3,40;3,77;-0,43;;;;;;;;;;;;;;;;
;3,77;1,64;3,77;1,53;;;;;;;;;;;;;;;;
;3,77;-1,15;3,77;-0,37;;;;;;;;;;;;;;;;
;3,77;-2,27;3,77;0,01;;;;;;;;;;;;;;;;
;3,77;-0,95;3,77;-0,43;;;;;;;;;;;;;;;;
;3,77;1,15;3,77;-0,50;;;;;;;;;;;;;;;;
;3,77;1,40;3,77;0,83;;;;;;;;;;;;;;;;
;3,77;0,55;3,77;-0,32;;;;;;;;;;;;;;;;
;3,78;-0,97;3,78;1,92;;;;;;;;;;;;;;;;
;3,78;0,87;3,78;1,70;;;;;;;;;;;;;;;;
;3,78;2,56;3,78;-2,27;;;;;;;;;;;;;;;;
;3,78;-0,29;3,78;-0,92;;;;;;;;;;;;;;;;
;3,78;-4,19;3,78;-1,27;;;;;;;;;;;;;;;;
;3,78;-4,31;3,78;-1,20;;;;;;;;;;;;;;;;
;3,78;-0,85;3,78;-1,38;;;;;;;;;;;;;;;;
;3,78;2,03;3,78;-1,31;;;;;;;;;;;;;;;;
;3,78;1,11;3,78;0,17;;;;;;;;;;;;;;;;
;3,78;-1,47;3,78;-1,05;;;;;;;;;;;;;;;;
;3,78;-2,96;3,78;1,21;;;;;;;;;;;;;;;;
;3,78;0,15;3,78;-0,00;;;;;;;;;;;;;;;;
;3,78;2,18;3,78;-3,56;;;;;;;;;;;;;;;;
;3,78;-1,20;3,78;-0,96;;;;;;;;;;;;;;;;
;3,78;-4,75;3,78;-0,71;;;;;;;;;;;;;;;;
;3,78;-3,35;3,78;-0,83;;;;;;;;;;;;;;;;
;3,78;0,94;3,78;-0,05;;;;;;;;;;;;;;;;
;3,78;4,29;3,78;1,36;;;;;;;;;;;;;;;;
;3,78;3,64;3,78;2,06;;;;;;;;;;;;;;;;
;3,78;0,99;3,78;1,32;;;;;;;;;;;;;;;;
;3,78;-1,16;3,78;1,76;;;;;;;;;;;;;;;;
;3,78;-0,04;3,78;-0,82;;;;;;;;;;;;;;;;
;3,78;-0,42;3,78;-4,26;;;;;;;;;;;;;;;;
;3,78;-3,75;3,78;-1,27;;;;;;;;;;;;;;;;
;3,78;-4,69;3,78;-1,02;;;;;;;;;;;;;;;;
;3,78;-1,22;3,78;-1,23;;;;;;;;;;;;;;;;
;3,78;2,30;3,78;-0,13;;;;;;;;;;;;;;;;
;3,78;2,88;3,78;0,70;;;;;;;;;;;;;;;;
;3,78;0,76;3,78;1,95;;;;;;;;;;;;;;;;
;3,78;-0,28;3,78;0,65;;;;;;;;;;;;;;;;
;3,78;0,04;3,78;2,15;;;;;;;;;;;;;;;;
;3,78;2,84;3,78;1,23;;;;;;;;;;;;;;;;
;3,78;2,78;3,78;-1,32;;;;;;;;;;;;;;;;
;3,78;-0,53;3,78;1,52;;;;;;;;;;;;;;;;
;3,78;-2,60;3,78;-0,44;;;;;;;;;;;;;;;;
;3,78;-1,46;3,78;-1,54;;;;;;;;;;;;;;;;
;3,78;-0,77;3,78;-2,24;;;;;;;;;;;;;;;;
;3,78;-1,14;3,78;-1,31;;;;;;;;;;;;;;;;
;3,78;-2,04;3,78;0,01;;;;;;;;;;;;;;;;
;3,78;-0,49;3,78;-0,52;;;;;;;;;;;;;;;;
;3,78;0,96;3,78;1,38;;;;;;;;;;;;;;;;
;3,79;3,13;3,79;1,89;;;;;;;;;;;;;;;;
;3,79;2,71;3,79;-0,16;;;;;;;;;;;;;;;;
;3,79;0,17;3,79;1,94;;;;;;;;;;;;;;;;
;3,79;-1,19;3,79;0,45;;;;;;;;;;;;;;;;
;3,79;-0,26;3,79;-1,09;;;;;;;;;;;;;;;;
;3,79;-0,42;3,79;-1,18;;;;;;;;;;;;;;;;
;3,79;-0,97;3,79;-0,47;;;;;;;;;;;;;;;;
;3,79;-1,27;3,79;0,43;;;;;;;;;;;;;;;;
;3,79;0,44;3,79;-0,44;;;;;;;;;;;;;;;;
;3,79;1,02;3,79;0,97;;;;;;;;;;;;;;;;
;3,79;1,89;3,79;1,46;;;;;;;;;;;;;;;;
;3,79;1,11;3,79;-1,10;;;;;;;;;;;;;;;;
;3,79;-1,01;3,79;-0,04;;;;;;;;;;;;;;;;
;3,79;-2,73;3,79;-0,96;;;;;;;;;;;;;;;;
;3,79;-1,64;3,79;-0,94;;;;;;;;;;;;;;;;
;3,79;-0,20;3,79;-0,75;;;;;;;;;;;;;;;;
;3,79;1,22;3,79;0,77;;;;;;;;;;;;;;;;
;3,79;1,51;3,79;1,68;;;;;;;;;;;;;;;;
;3,79;2,01;3,79;1,19;;;;;;;;;;;;;;;;
;3,79;1,39;3,79;2,12;;;;;;;;;;;;;;;;
;3,79;1,77;3,79;1,10;;;;;;;;;;;;;;;;
;3,79;0,55;3,79;-1,39;;;;;;;;;;;;;;;;
;3,79;-1,65;3,79;0,20;;;;;;;;;;;;;;;;
;3,79;-2,32;3,79;-0,80;;;;;;;;;;;;;;;;
;3,79;-0,80;3,79;-1,16;;;;;;;;;;;;;;;;
;3,79;0,30;3,79;-0,12;;;;;;;;;;;;;;;;
;3,79;1,05;3,79;0,44;;;;;;;;;;;;;;;;
;3,79;0,73;3,79;1,29;;;;;;;;;;;;;;;;
;3,79;1,19;3,79;1,36;;;;;;;;;;;;;;;;
;3,79;1,61;3,79;1,97;;;;;;;;;;;;;;;;
;3,79;2,52;3,79;1,01;;;;;;;;;;;;;;;;
;3,79;1,10;3,79;-0,32;;;;;;;;;;;;;;;;
;3,79;-0,83;3,79;1,20;;;;;;;;;;;;;;;;
;3,79;-1,43;3,79;-1,62;;;;;;;;;;;;;;;;
;3,79;-1,51;3,79;-2,14;;;;;;;;;;;;;;;;
;3,79;-2,05;3,79;0,11;;;;;;;;;;;;;;;;
;3,79;-0,18;3,79;-0,82;;;;;;;;;;;;;;;;
;3,79;0,46;3,79;-0,41;;;;;;;;;;;;;;;;
;3,79;0,95;3,79;1,34;;;;;;;;;;;;;;;;
;3,79;0,81;3,79;0,66;;;;;;;;;;;;;;;;
;3,79;1,07;3,79;-0,15;;;;;;;;;;;;;;;;
;3,80;-0,84;3,80;-1,48;;;;;;;;;;;;;;;;
;3,80;-2,05;3,80;0,62;;;;;;;;;;;;;;;;
;3,80;-1,48;3,80;-1,82;;;;;;;;;;;;;;;;
;3,80;-0,28;3,80;-1,06;;;;;;;;;;;;;;;;
;3,80;-0,07;3,80;1,21;;;;;;;;;;;;;;;;
;3,80;1,28;3,80;0,16;;;;;;;;;;;;;;;;
;3,80;1,23;3,80;1,38;;;;;;;;;;;;;;;;
;3,80;1,53;3,80;1,40;;;;;;;;;;;;;;;;
;3,80;1,04;3,80;0,72;;;;;;;;;;;;;;;;
;3,80;0,57;3,80;-0,68;;;;;;;;;;;;;;;;
;3,80;-1,90;3,80;-2,40;;;;;;;;;;;;;;;;
;3,80;-3,68;3,80;-0,71;;;;;;;;;;;;;;;;
;3,80;-2,83;3,80;-1,74;;;;;;;;;;;;;;;;
;3,80;0,05;3,80;-1,44;;;;;;;;;;;;;;;;
;3,80;0,71;3,80;-0,25;;;;;;;;;;;;;;;;
;3,80;0,64;3,80;0,46;;;;;;;;;;;;;;;;
;3,80;-0,41;3,80;0,16;;;;;;;;;;;;;;;;
;3,80;-0,35;3,80;-0,53;;;;;;;;;;;;;;;;
;3,80;-0,99;3,80;-0,84;;;;;;;;;;;;;;;;
;3,80;-0,83;3,80;-1,47;;;;;;;;;;;;;;;;
;3,80;-2,17;3,80;-2,19;;;;;;;;;;;;;;;;
;3,80;-2,12;3,80;-0,06;;;;;;;;;;;;;;;;
;3,80;-0,95;3,80;-0,67;;;;;;;;;;;;;;;;
;3,80;1,75;3,80;1,61;;;;;;;;;;;;;;;;
;3,80;3,06;3,80;1,36;;;;;;;;;;;;;;;;
;3,80;2,85;3,80;1,04;;;;;;;;;;;;;;;;
;3,80;-0,21;3,80;0,59;;;;;;;;;;;;;;;;
;3,80;-1,64;3,80;0,13;;;;;;;;;;;;;;;;
;3,80;-1,58;3,80;-0,42;;;;;;;;;;;;;;;;
;3,80;0,46;3,80;-1,22;;;;;;;;;;;;;;;;
;3,80;-0,10;3,80;-1,58;;;;;;;;;;;;;;;;
;3,80;-1,15;3,80;1,26;;;;;;;;;;;;;;;;
;3,80;-0,54;3,80;0,21;;;;;;;;;;;;;;;;
;3,80;1,63;3,80;1,21;;;;;;;;;;;;;;;;
;3,80;2,90;3,80;2,17;;;;;;;;;;;;;;;;
;3,80;3,22;3,80;1,71;;;;;;;;;;;;;;;;
;3,80;1,57;3,80;1,94;;;;;;;;;;;;;;;;
;3,80;0,30;3,80;0,27;;;;;;;;;;;;;;;;
;3,80;-0,79;3,80;1,41;;;;;;;;;;;;;;;;
;3,80;0,91;3,80;0,15;;;;;;;;;;;;;;;;
;3,80;0,84;3,80;-2,25;;;;;;;;;;;;;;;;
;3,81;-1,13;3,81;1,43;;;;;;;;;;;;;;;;
;3,81;-1,26;3,81;0,57;;;;;;;;;;;;;;;;
;3,81;1,31;3,81;0,53;;;;;;;;;;;;;;;;
;3,81;2,47;3,81;0,73;;;;;;;;;;;;;;;;
;3,81;2,13;3,81;1,91;;;;;;;;;;;;;;;;
;3,81;0,99;3,81;1,80;;;;;;;;;;;;;;;;
;3,81;0,60;3,81;-1,20;;;;;;;;;;;;;;;;
;3,81;-1,36;3,81;0,68;;;;;;;;;;;;;;;;
;3,81;-0,63;3,81;-0,14;;;;;;;;;;;;;;;;
;3,81;-0,49;3,81;-3,49;;;;;;;;;;;;;;;;
;3,81;-1,99;3,81;-0,56;;;;;;;;;;;;;;;;
;3,81;-3,00;3,81;-1,53;;;;;;;;;;;;;;;;
;3,81;-1,34;3,81;0,01;;;;;;;;;;;;;;;;
;3,81;1,18;3,81;0,07;;;;;;;;;;;;;;;;
;3,81;2,75;3,81;1,02;;;;;;;;;;;;;;;;
;3,81;2,00;3,81;2,29;;;;;;;;;;;;;;;;
;3,81;1,14;3,81;-0,50;;;;;;;;;;;;;;;;
;3,81;-1,24;3,81;0,84;;;;;;;;;;;;;;;;
;3,81;-0,93;3,81;-0,13;;;;;;;;;;;;;;;;
;3,81;-0,63;3,81;-3,25;;;;;;;;;;;;;;;;
;3,81;-1,78;3,81;-0,48;;;;;;;;;;;;;;;;
;3,81;-2,43;3,81;-1,13;;;;;;;;;;;;;;;;
;3,81;-0,91;3,81;-0,68;;;;;;;;;;;;;;;;
;3,81;0,18;3,81;-1,14;;;;;;;;;;;;;;;;
;3,81;0,35;3,81;0,05;;;;;;;;;;;;;;;;
;3,81;-0,33;3,81;0,69;;;;;;;;;;;;;;;;
;3,81;-0,01;3,81;-1,68;;;;;;;;;;;;;;;;
;3,81;-1,37;3,81;0,09;;;;;;;;;;;;;;;;
;3,81;-0,50;3,81;0,82;;;;;;;;;;;;;;;;
;3,81;0,55;3,81;-2,22;;;;;;;;;;;;;;;;
;3,81;-0,14;3,81;0,20;;;;;;;;;;;;;;;;
;3,81;-1,28;3,81;0,81;;;;;;;;;;;;;;;;
;3,81;0,51;3,81;0,88;;;;;;;;;;;;;;;;
;3,81;1,56;3,81;-1,47;;;;;;;;;;;;;;;;
;3,81;0,22;3,81;0,23;;;;;;;;;;;;;;;;
;3,81;-1,68;3,81;0,98;;;;;;;;;;;;;;;;
;3,81;-0,60;3,81;-1,59;;;;;;;;;;;;;;;;
;3,81;-0,61;3,81;-0,67;;;;;;;;;;;;;;;;
;3,81;0,28;3,81;1,99;;;;;;;;;;;;;;;;
;3,81;1,72;3,81;-0,54;;;;;;;;;;;;;;;;
;3,81;1,39;3,81;0,28;;;;;;;;;;;;;;;;
;3,82;-0,49;3,82;0,67;;;;;;;;;;;;;;;;
;3,82;-0,99;3,82;-0,03;;;;;;;;;;;;;;;;
;3,82;-0,54;3,82;-0,49;;;;;;;;;;;;;;;;
;3,82;0,17;3,82;-1,32;;;;;;;;;;;;;;;;
;3,82;-0,88;3,82;0,03;;;;;;;;;;;;;;;;
;3,82;-0,55;3,82;0,31;;;;;;;;;;;;;;;;
;3,82;0,00;3,82;-1,53;;;;;;;;;;;;;;;;
;3,82;-0,09;3,82;1,32;;;;;;;;;;;;;;;;
;3,82;0,55;3,82;-0,83;;;;;;;;;;;;;;;;
;3,82;-0,21;3,82;-1,11;;;;;;;;;;;;;;;;
;3,82;-1,47;3,82;0,73;;;;;;;;;;;;;;;;
;3,82;-0,74;3,82;-0,28;;;;;;;;;;;;;;;;
;3,82;0,95;3,82;0,76;;;;;;;;;;;;;;;;
;3,82;1,84;3,82;-0,63;;;;;;;;;;;;;;;;
;3,82;0,28;3,82;1,05;;;;;;;;;;;;;;;;
;3,82;-0,36;3,82;2,01;;;;;;;;;;;;;;;;
;3,82;1,01;3,82;-0,86;;;;;;;;;;;;;;;;
;3,82;1,02;3,82;1,38;;;;;;;;;;;;;;;;
;3,82;1,18;3,82;1,31;;;;;;;;;;;;;;;;
;3,82;1,10;3,82;-0,12;;;;;;;;;;;;;;;;
;3,82;0,04;3,82;0,18;;;;;;;;;;;;;;;;
;3,82;-1,25;3,82;-1,69;;;;;;;;;;;;;;;;
;3,82;-2,62;3,82;-1,58;;;;;;;;;;;;;;;;
;3,82;-2,93;3,82;-2,67;;;;;;;;;;;;;;;;
;3,82;-2,59;3,82;-1,36;;;;;;;;;;;;;;;;
;3,82;-0,46;3,82;1,14;;;;;;;;;;;;;;;;
;3,82;2,58;3,82;-0,54;;;;;;;;;;;;;;;;
;3,82;2,62;3,82;2,34;;;;;;;;;;;;;;;;
;3,82;2,07;3,82;2,98;;;;;;;;;;;;;;;;
;3,82;1,76;3,82;0,10;;;;;;;;;;;;;;;;
;3,82;0,18;3,82;0,34;;;;;;;;;;;;;;;;
;3,82;-1,46;3,82;-0,91;;;;;;;;;;;;;;;;
;3,82;-2,09;3,82;-0,47;;;;;;;;;;;;;;;;
;3,82;-1,01;3,82;-1,44;;;;;;;;;;;;;;;;
;3,82;-0,36;3,82;-1,30;;;;;;;;;;;;;;;;
;3,82;-0,30;3,82;1,49;;;;;;;;;;;;;;;;
;3,82;1,03;3,82;0,08;;;;;;;;;;;;;;;;
;3,82;1,52;3,82;1,03;;;;;;;;;;;;;;;;
;3,82;1,57;3,82;2,01;;;;;;;;;;;;;;;;
;3,82;1,43;3,82;-0,42;;;;;;;;;;;;;;;;
;3,82;-0,32;3,82;0,21;;;;;;;;;;;;;;;;
;3,83;-1,46;3,83;-0,39;;;;;;;;;;;;;;;;
;3,83;-1,33;3,83;-0,70;;;;;;;;;;;;;;;;
;3,83;-0,30;3,83;-1,17;;;;;;;;;;;;;;;;
;3,83;-0,58;3,83;-1,66;;;;;;;;;;;;;;;;
;3,83;-1,17;3,83;1,86;;;;;;;;;;;;;;;;
;3,83;0,65;3,83;-0,56;;;;;;;;;;;;;;;;
;3,83;1,33;3,83;-0,10;;;;;;;;;;;;;;;;
;3,83;0,90;3,83;2,32;;;;;;;;;;;;;;;;
;3,83;1,14;3,83;0,45;;;;;;;;;;;;;;;;
;3,83;1,22;3,83;1,01;;;;;;;;;;;;;;;;
;3,83;0,61;3,83;0,41;;;;;;;;;;;;;;;;
;3,83;0,50;3,83;2,04;;;;;;;;;;;;;;;;
;3,83;1,39;3,83;0,44;;;;;;;;;;;;;;;;
;3,83;1,46;3,83;0,24;;;;;;;;;;;;;;;;
;3,83;0,47;3,83;2,39;;;;;;;;;;;;;;;;
;3,83;1,03;3,83;-0,05;;;;;;;;;;;;;;;;
;3,83;0,43;3,83;-0,25;;;;;;;;;;;;;;;;
;3,83;-0,29;3,83;1,38;;;;;;;;;;;;;;;;
;3,83;0,14;3,83;-0,44;;;;;;;;;;;;;;;;
;3,83;0,44;3,83;-0,34;;;;;;;;;;;;;;;;
;3,83;-0,32;3,83;-0,48;;;;;;;;;;;;;;;;
;3,83;-0,86;3,83;0,26;;;;;;;;;;;;;;;;
;3,83;-0,50;3,83;-0,58;;;;;;;;;;;;;;;;
;3,83;-0,01;3,83;-1,35;;;;;;;;;;;;;;;;
;3,83;-0,97;3,83;0,01;;;;;;;;;;;;;;;;
;3,83;-0,74;3,83;-0,01;;;;;;;;;;;;;;;;
;3,83;-0,10;3,83;-0,79;;;;;;;;;;;;;;;;
;3,83;0,42;3,83;1,09;;;;;;;;;;;;;;;;
;3,83;1,03;3,83;-0,52;;;;;;;;;;;;;;;;
;3,83;-0,10;3,83;-1,44;;;;;;;;;;;;;;;;
;3,83;-2,32;3,83;-0,40;;;;;;;;;;;;;;;;
;3,83;-2,54;3,83;-1,65;;;;;;;;;;;;;;;;
;3,83;-1,58;3,83;-1,67;;;;;;;;;;;;;;;;
;3,83;-0,65;3,83;-2,25;;;;;;;;;;;;;;;;
;3,83;-1,63;3,83;-1,34;;;;;;;;;;;;;;;;
;3,83;-1,89;3,83;0,38;;;;;;;;;;;;;;;;
;3,83;-0,26;3,83;-0,81;;;;;;;;;;;;;;;;
;3,83;1,32;3,83;1,03;;;;;;;;;;;;;;;;
;3,83;2,04;3,83;0,80;;;;;;;;;;;;;;;;
;3,83;1,14;3,83;-0,09;;;;;;;;;;;;;;;;
;3,83;-0,86;3,83;1,09;;;;;;;;;;;;;;;;
;3,84;-0,85;3,84;-0,43;;;;;;;;;;;;;;;;
;3,84;-0,35;3,84;-1,18;;;;;;;;;;;;;;;;
;3,84;-0,67;3,84;-1,74;;;;;;;;;;;;;;;;
;3,84;-2,24;3,84;-1,39;;;;;;;;;;;;;;;;
;3,84;-2,50;3,84;-0,23;;;;;;;;;;;;;;;;
;3,84;-0,53;3,84;-0,15;;;;;;;;;;;;;;;;
;3,84;2,25;3,84;1,37;;;;;;;;;;;;;;;;
;3,84;3,45;3,84;1,97;;;;;;;;;;;;;;;;
;3,84;2,97;3,84;1,92;;;;;;;;;;;;;;;;
;3,84;0,95;3,84;1,51;;;;;;;;;;;;;;;;
;3,84;-0,21;3,84;0,21;;;;;;;;;;;;;;;;
;3,84;-1,05;3,84;-0,63;;;;;;;;;;;;;;;;
;3,84;-0,84;3,84;-0,74;;;;;;;;;;;;;;;;
;3,84;-0,98;3,84;-1,11;;;;;;;;;;;;;;;;
;3,84;-0,42;3,84;1,29;;;;;;;;;;;;;;;;
;3,84;1,36;3,84;0,77;;;;;;;;;;;;;;;;
;3,84;2,54;3,84;0,65;;;;;;;;;;;;;;;;
;3,84;1,54;3,84;1,81;;;;;;;;;;;;;;;;
;3,84;0,70;3,84;0,71;;;;;;;;;;;;;;;;
;3,84;-0,27;3,84;-0,08;;;;;;;;;;;;;;;;
;3,84;-0,60;3,84;-0,39;;;;;;;;;;;;;;;;
;3,84;-0,70;3,84;0,00;;;;;;;;;;;;;;;;
;3,84;0,28;3,84;0,06;;;;;;;;;;;;;;;;
;3,84;0,48;3,84;-1,17;;;;;;;;;;;;;;;;
;3,84;-0,49;3,84;0,57;;;;;;;;;;;;;;;;
;3,84;-0,80;3,84;-0,33;;;;;;;;;;;;;;;;
;3,84;-0,55;3,84;-1,44;;;;;;;;;;;;;;;;
;3,84;-1,00;3,84;-0,15;;;;;;;;;;;;;;;;
;3,84;-0,54;3,84;-0,37;;;;;;;;;;;;;;;;
;3,84;-0,06;3,84;-0,81;;;;;;;;;;;;;;;;
;3,84;-0,11;3,84;0,03;;;;;;;;;;;;;;;;
;3,84;-0,05;3,84;0,42;;;;;;;;;;;;;;;;
;3,84;0,36;3,84;-0,68;;;;;;;;;;;;;;;;
;3,84;-0,57;3,84;-1,82;;;;;;;;;;;;;;;;
;3,84;-2,49;3,84;-1,45;;;;;;;;;;;;;;;;
;3,84;-3,65;3,84;-3,08;;;;;;;;;;;;;;;;
;3,84;-3,71;3,84;-2,34;;;;;;;;;;;;;;;;
;3,84;-1,95;3,84;-0,84;;;;;;;;;;;;;;;;
;3,84;0,79;3,84;0,71;;;;;;;;;;;;;;;;
;3,84;3,58;3,84;2,30;;;;;;;;;;;;;;;;
;3,84;4,05;3,84;2,01;;;;;;;;;;;;;;;;
;3,85;2,73;3,85;3,96;;;;;;;;;;;;;;;;
;3,85;1,89;3,85;1,64;;;;;;;;;;;;;;;;
;3,85;1,03;3,85;0,71;;;;;;;;;;;;;;;;
;3,85;0,07;3,85;1,11;;;;;;;;;;;;;;;;
;3,85;-0,12;3,85;-0,98;;;;;;;;;;;;;;;;
;3,85;-0,85;3,85;0,16;;;;;;;;;;;;;;;;
;3,85;-0,42;3,85;0,43;;;;;;;;;;;;;;;;
;3,85;0,92;3,85;1,56;;;;;;;;;;;;;;;;
;3,85;3,05;3,85;1,52;;;;;;;;;;;;;;;;
;3,85;2,60;3,85;-0,31;;;;;;;;;;;;;;;;
;3,85;-0,12;3,85;1,87;;;;;;;;;;;;;;;;
;3,85;-1,51;3,85;-0,88;;;;;;;;;;;;;;;;
;3,85;-1,55;3,85;-1,65;;;;;;;;;;;;;;;;
;3,85;-1,41;3,85;-0,39;;;;;;;;;;;;;;;;
;3,85;-0,15;3,85;-0,97;;;;;;;;;;;;;;;;
;3,85;0,10;3,85;-0,11;;;;;;;;;;;;;;;;
;3,85;0,33;3,85;0,49;;;;;;;;;;;;;;;;
;3,85;0,48;3,85;1,03;;;;;;;;;;;;;;;;
;3,85;1,36;3,85;0,29;;;;;;;;;;;;;;;;
;3,85;0,40;3,85;-1,59;;;;;;;;;;;;;;;;
;3,85;-1,75;3,85;0,34;;;;;;;;;;;;;;;;
;3,85;-2,25;3,85;-1,43;;;;;;;;;;;;;;;;
;3,85;-1,23;3,85;-1,73;;;;;;;;;;;;;;;;
;3,85;-0,70;3,85;-0,88;;;;;;;;;;;;;;;;
;3,85;-0,39;3,85;-0,59;;;;;;;;;;;;;;;;
;3,85;-0,23;3,85;0,71;;;;;;;;;;;;;;;;
;3,85;0,67;3,85;-0,36;;;;;;;;;;;;;;;;
;3,85;0,48;3,85;0,67;;;;;;;;;;;;;;;;
;3,85;0,57;3,85;0,72;;;;;;;;;;;;;;;;
;3,85;0,23;3,85;-0,87;;;;;;;;;;;;;;;;
;3,85;-0,64;3,85;0,19;;;;;;;;;;;;;;;;
;3,85;-1,09;3,85;-0,68;;;;;;;;;;;;;;;;
;3,85;-0,51;3,85;0,18;;;;;;;;;;;;;;;;
;3,85;0,51;3,85;-0,08;;;;;;;;;;;;;;;;
;3,85;0,86;3,85;-0,32;;;;;;;;;;;;;;;;
;3,85;-0,04;3,85;1,34;;;;;;;;;;;;;;;;
;3,85;0,40;3,85;0,62;;;;;;;;;;;;;;;;
;3,85;0,86;3,85;0,37;;;;;;;;;;;;;;;;
;3,85;1,01;3,85;0,44;;;;;;;;;;;;;;;;
;3,85;-0,05;3,85;-0,89;;;;;;;;;;;;;;;;
;3,85;-1,40;3,85;0,27;;;;;;;;;;;;;;;;
;3,86;-1,26;3,86;-0,69;;;;;;;;;;;;;;;;
;3,86;-0,11;3,86;-0,25;;;;;;;;;;;;;;;;
;3,86;0,84;3,86;0,23;;;;;;;;;;;;;;;;
;3,86;0,80;3,86;-0,62;;;;;;;;;;;;;;;;
;3,86;-0,60;3,86;0,81;;;;;;;;;;;;;;;;
;3,86;-0,59;3,86;0,01;;;;;;;;;;;;;;;;
;3,86;-0,10;3,86;-1,14;;;;;;;;;;;;;;;;
;3,86;-0,36;3,86;0,04;;;;;;;;;;;;;;;;
;3,86;-0,47;3,86;-0,95;;;;;;;;;;;;;;;;
;3,86;-1,04;3,86;-0,78;;;;;;;;;;;;;;;;
;3,86;-1,00;3,86;-0,12;;;;;;;;;;;;;;;;
;3,86;-0,10;3,86;0,59;;;;;;;;;;;;;;;;
;3,86;1,91;3,86;1,75;;;;;;;;;;;;;;;;
;3,86;2,90;3,86;0,11;;;;;;;;;;;;;;;;
;3,86;1,35;3,86;1,82;;;;;;;;;;;;;;;;
;3,86;-0,16;3,86;0,78;;;;;;;;;;;;;;;;
;3,86;-0,72;3,86;-1,20;;;;;;;;;;;;;;;;
;3,86;-1,17;3,86;0,28;;;;;;;;;;;;;;;;
;3,86;-0,22;3,86;-0,92;;;;;;;;;;;;;;;;
;3,86;-0,07;3,86;-0,81;;;;;;;;;;;;;;;;
;3,86;-0,34;3,86;0,56;;;;;;;;;;;;;;;;
;3,86;0,13;3,86;0,45;;;;;;;;;;;;;;;;
;3,86;1,03;3,86;0,39;;;;;;;;;;;;;;;;
