C:\Test.Xpress Projects\Tubo Kunt Flávia\Data\LaRocha.1_M2.xdf;03.10.19;11:54:57;;;
;C1:  Time[s];C1:  [Pa];C2:  Time[s];C2:  [Pa];M1: FRF(C1,C2) Frequency[Hz];M1: FRF(C1,C2) [](A);;M2: FRF(C2,C1) Frequency[Hz];M2: FRF(C2,C1) [](A);;M3: FFT(C1) Frequency[Hz];M3: FFT(C1) [Pa](A);;M4: FFT(C2) Frequency[Hz];M4: FFT(C2) [Pa](A);;M5: PHASE(M1) Frequency[Hz];M5: PHASE(M1) Phase[°](A);M6: PHASE(M2) Frequency[Hz];M6: PHASE(M2) Phase[°](A)
Unit;s;Pa;s;Pa;Hz;;;Hz;;;Hz;Pa;;Hz;Pa;;Hz;°;Hz;°
Sensor;;;;;;;;;;;;;;;;;;;;
PointId;;;;;;;;;;;;;;;;;;;;
PointDir;;'';;'';;'';;;'';;;'';;;'';;;'';;''
Info1;;;;;;;;;;;;;;;;;;;;
Info2;;;;;;;;;;;;;;;;;;;;
Info3;;;;;;;;;;;;;;;;;;;;
Info4;;;;;;;;;;;;;;;;;;;;
Z Axis;;;;;;;;;;;;;;;;
;3,84;-0,96;3,84;0,34;;;;;;;;;;;;;;;;
;3,84;-0,28;3,84;-0,18;;;;;;;;;;;;;;;;
;3,84;-0,63;3,84;-0,49;;;;;;;;;;;;;;;;
;3,84;-0,34;3,84;-0,39;;;;;;;;;;;;;;;;
;3,85;-0,04;3,85;0,33;;;;;;;;;;;;;;;;
;3,85;0,75;3,85;0,46;;;;;;;;;;;;;;;;
;3,85;0,46;3,85;-1,06;;;;;;;;;;;;;;;;
;3,85;-0,92;3,85;-0,82;;;;;;;;;;;;;;;;
;3,85;-0,67;3,85;-0,11;;;;;;;;;;;;;;;;
;3,85;-0,44;3,85;-0,33;;;;;;;;;;;;;;;;
;3,85;-0,78;3,85;-0,10;;;;;;;;;;;;;;;;
;3,85;-0,12;3,85;0,49;;;;;;;;;;;;;;;;
;3,85;0,57;3,85;0,13;;;;;;;;;;;;;;;;
;3,85;0,50;3,85;0,90;;;;;;;;;;;;;;;;
;3,85;1,42;3,85;0,41;;;;;;;;;;;;;;;;
;3,85;0,56;3,85;-0,48;;;;;;;;;;;;;;;;
;3,85;-0,18;3,85;-0,01;;;;;;;;;;;;;;;;
;3,85;-0,23;3,85;-0,93;;;;;;;;;;;;;;;;
;3,85;-1,44;3,85;-0,18;;;;;;;;;;;;;;;;
;3,85;-0,51;3,85;0,25;;;;;;;;;;;;;;;;
;3,85;-0,43;3,85;-1,03;;;;;;;;;;;;;;;;
;3,85;-1,21;3,85;-1,16;;;;;;;;;;;;;;;;
;3,85;-1,10;3,85;-0,32;;;;;;;;;;;;;;;;
;3,85;0,18;3,85;1,66;;;;;;;;;;;;;;;;
;3,85;1,74;3,85;0,71;;;;;;;;;;;;;;;;
;3,85;1,03;3,85;0,36;;;;;;;;;;;;;;;;
;3,85;1,14;3,85;0,49;;;;;;;;;;;;;;;;
;3,85;1,05;3,85;0,70;;;;;;;;;;;;;;;;
;3,85;0,80;3,85;0,60;;;;;;;;;;;;;;;;
;3,85;0,30;3,85;0,11;;;;;;;;;;;;;;;;
;3,85;-0,27;3,85;-0,45;;;;;;;;;;;;;;;;
;3,85;-0,91;3,85;-0,51;;;;;;;;;;;;;;;;
;3,85;-0,87;3,85;-0,45;;;;;;;;;;;;;;;;
;3,85;-0,91;3,85;-0,22;;;;;;;;;;;;;;;;
;3,85;-0,30;3,85;0,31;;;;;;;;;;;;;;;;
;3,85;0,30;3,85;0,34;;;;;;;;;;;;;;;;
;3,85;0,80;3,85;0,79;;;;;;;;;;;;;;;;
;3,85;1,19;3,85;0,16;;;;;;;;;;;;;;;;
;3,85;0,68;3,85;0,77;;;;;;;;;;;;;;;;
;3,85;1,18;3,85;0,72;;;;;;;;;;;;;;;;
;3,85;0,60;3,85;-0,10;;;;;;;;;;;;;;;;
;3,85;-0,24;3,85;0,21;;;;;;;;;;;;;;;;
;3,85;0,07;3,85;0,85;;;;;;;;;;;;;;;;
;3,85;0,60;3,85;0,36;;;;;;;;;;;;;;;;
;3,85;-0,07;3,85;-0,94;;;;;;;;;;;;;;;;
;3,86;-1,08;3,86;-1,55;;;;;;;;;;;;;;;;
;3,86;-1,63;3,86;-0,52;;;;;;;;;;;;;;;;
;3,86;-0,59;3,86;0,70;;;;;;;;;;;;;;;;
;3,86;0,25;3,86;0,49;;;;;;;;;;;;;;;;
;3,86;0,56;3,86;0,35;;;;;;;;;;;;;;;;
;3,86;0,71;3,86;-0,22;;;;;;;;;;;;;;;;
;3,86;0,51;3,86;0,52;;;;;;;;;;;;;;;;
;3,86;0,88;3,86;0,01;;;;;;;;;;;;;;;;
;3,86;-0,11;3,86;-0,93;;;;;;;;;;;;;;;;
;3,86;-1,27;3,86;-1,10;;;;;;;;;;;;;;;;
;3,86;-1,42;3,86;-0,63;;;;;;;;;;;;;;;;
;3,86;-1,40;3,86;-1,27;;;;;;;;;;;;;;;;
;3,86;-1,78;3,86;-0,36;;;;;;;;;;;;;;;;
;3,86;-0,63;3,86;-1,40;;;;;;;;;;;;;;;;
;3,86;-1,60;3,86;-1,38;;;;;;;;;;;;;;;;
;3,86;-0,91;3,86;-0,37;;;;;;;;;;;;;;;;
;3,86;-0,27;3,86;-0,84;;;;;;;;;;;;;;;;
;3,86;-0,65;3,86;-0,55;;;;;;;;;;;;;;;;
;3,86;-0,31;3,86;0,25;;;;;;;;;;;;;;;;
;3,86;0,71;3,86;1,25;;;;;;;;;;;;;;;;
;3,86;1,46;3,86;0,74;;;;;;;;;;;;;;;;
;3,86;1,06;3,86;0,35;;;;;;;;;;;;;;;;
;3,86;0,84;3,86;0,51;;;;;;;;;;;;;;;;
;3,86;0,78;3,86;0,28;;;;;;;;;;;;;;;;
;3,86;0,11;3,86;0,16;;;;;;;;;;;;;;;;
;3,86;-0,15;3,86;-0,30;;;;;;;;;;;;;;;;
;3,86;-0,90;3,86;-0,97;;;;;;;;;;;;;;;;
;3,86;-1,37;3,86;-0,75;;;;;;;;;;;;;;;;
;3,86;-1,25;3,86;-0,94;;;;;;;;;;;;;;;;
;3,86;-1,29;3,86;-0,76;;;;;;;;;;;;;;;;
;3,86;-0,97;3,86;-0,65;;;;;;;;;;;;;;;;
;3,86;-0,51;3,86;0,00;;;;;;;;;;;;;;;;
;3,86;0,30;3,86;0,62;;;;;;;;;;;;;;;;
;3,86;1,24;3,86;1,94;;;;;;;;;;;;;;;;
;3,86;2,71;3,86;1,93;;;;;;;;;;;;;;;;
;3,86;2,61;3,86;1,33;;;;;;;;;;;;;;;;
;3,86;2,20;3,86;1,62;;;;;;;;;;;;;;;;
;3,86;2,19;3,86;1,60;;;;;;;;;;;;;;;;
;3,86;1,62;3,86;1,12;;;;;;;;;;;;;;;;
;3,86;0,61;3,86;-0,12;;;;;;;;;;;;;;;;
;3,86;-0,84;3,86;-0,91;;;;;;;;;;;;;;;;
;3,87;-1,74;3,87;-1,16;;;;;;;;;;;;;;;;
;3,87;-2,06;3,87;-0,42;;;;;;;;;;;;;;;;
;3,87;-1,09;3,87;-0,08;;;;;;;;;;;;;;;;
;3,87;-0,66;3,87;-0,62;;;;;;;;;;;;;;;;
;3,87;-0,30;3,87;0,22;;;;;;;;;;;;;;;;
;3,87;0,76;3,87;-0,24;;;;;;;;;;;;;;;;
;3,87;0,48;3,87;0,57;;;;;;;;;;;;;;;;
;3,87;1,11;3,87;-0,26;;;;;;;;;;;;;;;;
;3,87;-0,11;3,87;0,04;;;;;;;;;;;;;;;;
;3,87;0,33;3,87;0,61;;;;;;;;;;;;;;;;
;3,87;0,21;3,87;-0,44;;;;;;;;;;;;;;;;
;3,87;-0,75;3,87;-0,45;;;;;;;;;;;;;;;;
;3,87;-0,73;3,87;-0,72;;;;;;;;;;;;;;;;
;3,87;-1,03;3,87;-0,87;;;;;;;;;;;;;;;;
;3,87;-1,10;3,87;-0,13;;;;;;;;;;;;;;;;
;3,87;-0,20;3,87;0,21;;;;;;;;;;;;;;;;
;3,87;0,27;3,87;0,55;;;;;;;;;;;;;;;;
;3,87;0,88;3,87;-0,05;;;;;;;;;;;;;;;;
;3,87;0,23;3,87;-0,32;;;;;;;;;;;;;;;;
;3,87;0,31;3,87;1,00;;;;;;;;;;;;;;;;
;3,87;1,16;3,87;0,98;;;;;;;;;;;;;;;;
;3,87;0,99;3,87;1,31;;;;;;;;;;;;;;;;
;3,87;1,38;3,87;0,46;;;;;;;;;;;;;;;;
;3,87;0,38;3,87;-0,69;;;;;;;;;;;;;;;;
;3,87;-0,58;3,87;-0,28;;;;;;;;;;;;;;;;
;3,87;-0,63;3,87;-1,00;;;;;;;;;;;;;;;;
;3,87;-1,64;3,87;-0,69;;;;;;;;;;;;;;;;
;3,87;-1,30;3,87;-1,44;;;;;;;;;;;;;;;;
;3,87;-2,22;3,87;-2,33;;;;;;;;;;;;;;;;
;3,87;-2,57;3,87;-1,71;;;;;;;;;;;;;;;;
;3,87;-1,95;3,87;-0,81;;;;;;;;;;;;;;;;
;3,87;-0,63;3,87;0,71;;;;;;;;;;;;;;;;
;3,87;0,85;3,87;0,11;;;;;;;;;;;;;;;;
;3,87;0,85;3,87;0,61;;;;;;;;;;;;;;;;
;3,87;1,75;3,87;1,03;;;;;;;;;;;;;;;;
;3,87;1,88;3,87;0,37;;;;;;;;;;;;;;;;
;3,87;0,63;3,87;-0,33;;;;;;;;;;;;;;;;
;3,87;-0,27;3,87;-0,19;;;;;;;;;;;;;;;;
;3,87;-0,81;3,87;-0,77;;;;;;;;;;;;;;;;
;3,87;-1,56;3,87;-0,56;;;;;;;;;;;;;;;;
;3,88;-1,53;3,88;-1,52;;;;;;;;;;;;;;;;
;3,88;-2,12;3,88;-0,73;;;;;;;;;;;;;;;;
;3,88;-0,87;3,88;-0,33;;;;;;;;;;;;;;;;
;3,88;-0,32;3,88;0,34;;;;;;;;;;;;;;;;
;3,88;0,92;3,88;0,34;;;;;;;;;;;;;;;;
;3,88;0,73;3,88;-0,63;;;;;;;;;;;;;;;;
;3,88;0,35;3,88;1,36;;;;;;;;;;;;;;;;
;3,88;2,00;3,88;1,74;;;;;;;;;;;;;;;;
;3,88;1,91;3,88;1,26;;;;;;;;;;;;;;;;
;3,88;1,26;3,88;-0,20;;;;;;;;;;;;;;;;
;3,88;-0,16;3,88;-0,48;;;;;;;;;;;;;;;;
;3,88;-0,60;3,88;-0,30;;;;;;;;;;;;;;;;
;3,88;-0,97;3,88;-0,16;;;;;;;;;;;;;;;;
;3,88;-0,88;3,88;0,01;;;;;;;;;;;;;;;;
;3,88;-0,48;3,88;-0,00;;;;;;;;;;;;;;;;
;3,88;-0,11;3,88;-0,28;;;;;;;;;;;;;;;;
;3,88;0,01;3,88;0,42;;;;;;;;;;;;;;;;
;3,88;0,93;3,88;0,32;;;;;;;;;;;;;;;;
;3,88;0,55;3,88;0,26;;;;;;;;;;;;;;;;
;3,88;0,79;3,88;1,15;;;;;;;;;;;;;;;;
;3,88;1,26;3,88;0,39;;;;;;;;;;;;;;;;
;3,88;0,46;3,88;0,32;;;;;;;;;;;;;;;;
;3,88;0,23;3,88;-0,28;;;;;;;;;;;;;;;;
;3,88;-0,38;3,88;0,35;;;;;;;;;;;;;;;;
;3,88;0,10;3,88;-0,21;;;;;;;;;;;;;;;;
;3,88;-0,80;3,88;-1,44;;;;;;;;;;;;;;;;
;3,88;-1,75;3,88;-1,25;;;;;;;;;;;;;;;;
;3,88;-1,46;3,88;-0,89;;;;;;;;;;;;;;;;
;3,88;-1,31;3,88;-0,61;;;;;;;;;;;;;;;;
;3,88;-0,75;3,88;0,15;;;;;;;;;;;;;;;;
;3,88;0,22;3,88;-0,01;;;;;;;;;;;;;;;;
;3,88;0,38;3,88;-0,42;;;;;;;;;;;;;;;;
;3,88;0,08;3,88;0,04;;;;;;;;;;;;;;;;
;3,88;0,79;3,88;1,04;;;;;;;;;;;;;;;;
;3,88;1,16;3,88;0,31;;;;;;;;;;;;;;;;
;3,88;0,36;3,88;-0,14;;;;;;;;;;;;;;;;
;3,88;-0,20;3,88;-0,36;;;;;;;;;;;;;;;;
;3,88;-0,40;3,88;0,25;;;;;;;;;;;;;;;;
;3,88;-0,04;3,88;0,84;;;;;;;;;;;;;;;;
;3,88;0,58;3,88;0,21;;;;;;;;;;;;;;;;
;3,88;-0,10;3,88;-0,79;;;;;;;;;;;;;;;;
;3,89;-0,49;3,89;0,40;;;;;;;;;;;;;;;;
;3,89;0,74;3,89;1,31;;;;;;;;;;;;;;;;
;3,89;1,29;3,89;0,31;;;;;;;;;;;;;;;;
;3,89;0,23;3,89;-0,36;;;;;;;;;;;;;;;;
;3,89;0,03;3,89;0,04;;;;;;;;;;;;;;;;
;3,89;-0,03;3,89;-1,26;;;;;;;;;;;;;;;;
;3,89;-1,84;3,89;-1,97;;;;;;;;;;;;;;;;
;3,89;-2,45;3,89;-1,37;;;;;;;;;;;;;;;;
;3,89;-2,11;3,89;-1,38;;;;;;;;;;;;;;;;
;3,89;-2,11;3,89;-1,52;;;;;;;;;;;;;;;;
;3,89;-1,96;3,89;-1,25;;;;;;;;;;;;;;;;
;3,89;-0,88;3,89;0,59;;;;;;;;;;;;;;;;
;3,89;1,25;3,89;1,72;;;;;;;;;;;;;;;;
;3,89;2,68;3,89;1,87;;;;;;;;;;;;;;;;
;3,89;2,86;3,89;0,35;;;;;;;;;;;;;;;;
;3,89;1,47;3,89;0,58;;;;;;;;;;;;;;;;
;3,89;1,35;3,89;0,75;;;;;;;;;;;;;;;;
;3,89;0,36;3,89;-0,27;;;;;;;;;;;;;;;;
;3,89;-1,20;3,89;-0,63;;;;;;;;;;;;;;;;
;3,89;-1,52;3,89;0,30;;;;;;;;;;;;;;;;
;3,89;-0,42;3,89;0,33;;;;;;;;;;;;;;;;
;3,89;-0,34;3,89;-0,13;;;;;;;;;;;;;;;;
;3,89;0,02;3,89;0,03;;;;;;;;;;;;;;;;
;3,89;0,59;3,89;1,42;;;;;;;;;;;;;;;;
;3,89;2,38;3,89;1,84;;;;;;;;;;;;;;;;
;3,89;2,04;3,89;-0,06;;;;;;;;;;;;;;;;
;3,89;0,63;3,89;0,52;;;;;;;;;;;;;;;;
;3,89;0,82;3,89;0,64;;;;;;;;;;;;;;;;
;3,89;0,52;3,89;1,12;;;;;;;;;;;;;;;;
;3,89;0,53;3,89;0,82;;;;;;;;;;;;;;;;
;3,89;0,51;3,89;0,90;;;;;;;;;;;;;;;;
;3,89;0,76;3,89;0,32;;;;;;;;;;;;;;;;
;3,89;0,36;3,89;0,13;;;;;;;;;;;;;;;;
;3,89;0,24;3,89;0,01;;;;;;;;;;;;;;;;
;3,89;0,00;3,89;-0,03;;;;;;;;;;;;;;;;
;3,89;-0,24;3,89;-1,01;;;;;;;;;;;;;;;;
;3,89;-1,57;3,89;-2,00;;;;;;;;;;;;;;;;
;3,89;-2,33;3,89;-1,31;;;;;;;;;;;;;;;;
;3,89;-1,95;3,89;-1,44;;;;;;;;;;;;;;;;
;3,89;-2,00;3,89;-0,39;;;;;;;;;;;;;;;;
;3,89;-0,56;3,89;-0,30;;;;;;;;;;;;;;;;
;3,90;-0,23;3,90;-0,43;;;;;;;;;;;;;;;;
;3,90;0,44;3,90;0,93;;;;;;;;;;;;;;;;
;3,90;1,72;3,90;-0,02;;;;;;;;;;;;;;;;
;3,90;0,48;3,90;-0,32;;;;;;;;;;;;;;;;
;3,90;0,28;3,90;0,29;;;;;;;;;;;;;;;;
;3,90;0,24;3,90;-0,08;;;;;;;;;;;;;;;;
;3,90;-0,40;3,90;0,26;;;;;;;;;;;;;;;;
;3,90;-0,27;3,90;-0,63;;;;;;;;;;;;;;;;
;3,90;-1,13;3,90;-0,92;;;;;;;;;;;;;;;;
;3,90;-1,11;3,90;-0,32;;;;;;;;;;;;;;;;
;3,90;-0,44;3,90;0,39;;;;;;;;;;;;;;;;
;3,90;0,47;3,90;0,89;;;;;;;;;;;;;;;;
;3,90;1,09;3,90;0,23;;;;;;;;;;;;;;;;
;3,90;0,69;3,90;0,01;;;;;;;;;;;;;;;;
;3,90;0,58;3,90;-0,40;;;;;;;;;;;;;;;;
;3,90;-0,40;3,90;-1,10;;;;;;;;;;;;;;;;
;3,90;-1,29;3,90;-0,14;;;;;;;;;;;;;;;;
;3,90;-0,54;3,90;0,67;;;;;;;;;;;;;;;;
;3,90;0,02;3,90;-0,57;;;;;;;;;;;;;;;;
;3,90;-0,99;3,90;-0,53;;;;;;;;;;;;;;;;
;3,90;-0,07;3,90;0,13;;;;;;;;;;;;;;;;
;3,90;0,16;3,90;-0,86;;;;;;;;;;;;;;;;
;3,90;-0,59;3,90;0,03;;;;;;;;;;;;;;;;
;3,90;0,24;3,90;0,61;;;;;;;;;;;;;;;;
;3,90;0,91;3,90;1,76;;;;;;;;;;;;;;;;
;3,90;1,97;3,90;1,25;;;;;;;;;;;;;;;;
;3,90;1,46;3,90;0,24;;;;;;;;;;;;;;;;
;3,90;0,77;3,90;0,69;;;;;;;;;;;;;;;;
;3,90;0,97;3,90;0,11;;;;;;;;;;;;;;;;
;3,90;-0,32;3,90;-0,31;;;;;;;;;;;;;;;;
;3,90;-0,55;3,90;0,87;;;;;;;;;;;;;;;;
;3,90;0,36;3,90;0,27;;;;;;;;;;;;;;;;
;3,90;-0,18;3,90;-0,42;;;;;;;;;;;;;;;;
;3,90;-0,68;3,90;-1,64;;;;;;;;;;;;;;;;
;3,90;-1,69;3,90;-0,96;;;;;;;;;;;;;;;;
;3,90;-0,85;3,90;0,30;;;;;;;;;;;;;;;;
;3,90;-0,08;3,90;0,37;;;;;;;;;;;;;;;;
;3,90;0,46;3,90;1,09;;;;;;;;;;;;;;;;
;3,90;1,38;3,90;0,04;;;;;;;;;;;;;;;;
;3,90;0,62;3,90;-0,15;;;;;;;;;;;;;;;;
;3,90;0,38;3,90;-0,19;;;;;;;;;;;;;;;;
;3,91;0,12;3,91;1,34;;;;;;;;;;;;;;;;
;3,91;1,39;3,91;1,60;;;;;;;;;;;;;;;;
;3,91;1,27;3,91;0,83;;;;;;;;;;;;;;;;
;3,91;0,89;3,91;-0,22;;;;;;;;;;;;;;;;
;3,91;-0,17;3,91;-0,11;;;;;;;;;;;;;;;;
;3,91;0,14;3,91;0,61;;;;;;;;;;;;;;;;
;3,91;0,02;3,91;-0,60;;;;;;;;;;;;;;;;
;3,91;-1,12;3,91;-1,45;;;;;;;;;;;;;;;;
;3,91;-1,99;3,91;-1,49;;;;;;;;;;;;;;;;
;3,91;-1,65;3,91;-0,55;;;;;;;;;;;;;;;;
;3,91;-1,15;3,91;-0,90;;;;;;;;;;;;;;;;
;3,91;-1,15;3,91;-1,26;;;;;;;;;;;;;;;;
;3,91;-1,42;3,91;-1,86;;;;;;;;;;;;;;;;
;3,91;-1,50;3,91;-1,09;;;;;;;;;;;;;;;;
;3,91;-0,99;3,91;-0,53;;;;;;;;;;;;;;;;
;3,91;-0,28;3,91;0,46;;;;;;;;;;;;;;;;
;3,91;0,54;3,91;-0,23;;;;;;;;;;;;;;;;
;3,91;0,01;3,91;-1,51;;;;;;;;;;;;;;;;
;3,91;-1,34;3,91;-1,71;;;;;;;;;;;;;;;;
;3,91;-1,30;3,91;0,44;;;;;;;;;;;;;;;;
;3,91;0,17;3,91;0,14;;;;;;;;;;;;;;;;
;3,91;-0,42;3,91;-0,37;;;;;;;;;;;;;;;;
;3,91;-0,29;3,91;-0,25;;;;;;;;;;;;;;;;
;3,91;0,00;3,91;-0,23;;;;;;;;;;;;;;;;
;3,91;0,14;3,91;0,90;;;;;;;;;;;;;;;;
;3,91;1,18;3,91;1,48;;;;;;;;;;;;;;;;
;3,91;1,77;3,91;1,74;;;;;;;;;;;;;;;;
;3,91;2,26;3,91;1,89;;;;;;;;;;;;;;;;
;3,91;2,37;3,91;0,46;;;;;;;;;;;;;;;;
;3,91;0,73;3,91;0,54;;;;;;;;;;;;;;;;
;3,91;0,90;3,91;1,25;;;;;;;;;;;;;;;;
;3,91;0,64;3,91;0,38;;;;;;;;;;;;;;;;
;3,91;-0,06;3,91;1,11;;;;;;;;;;;;;;;;
;3,91;0,56;3,91;-0,44;;;;;;;;;;;;;;;;
;3,91;-0,86;3,91;-0,40;;;;;;;;;;;;;;;;
;3,91;-0,24;3,91;0,72;;;;;;;;;;;;;;;;
;3,91;0,55;3,91;0,60;;;;;;;;;;;;;;;;
;3,91;0,79;3,91;1,29;;;;;;;;;;;;;;;;
;3,91;1,35;3,91;-0,73;;;;;;;;;;;;;;;;
;3,91;-0,48;3,91;-0,66;;;;;;;;;;;;;;;;
;3,91;-0,30;3,91;-0,36;;;;;;;;;;;;;;;;
;3,92;-0,79;3,92;-1,22;;;;;;;;;;;;;;;;
;3,92;-1,93;3,92;-1,63;;;;;;;;;;;;;;;;
;3,92;-2,30;3,92;-1,52;;;;;;;;;;;;;;;;
;3,92;-2,08;3,92;-1,37;;;;;;;;;;;;;;;;
;3,92;-1,73;3,92;-0,46;;;;;;;;;;;;;;;;
;3,92;-0,45;3,92;-0,51;;;;;;;;;;;;;;;;
;3,92;-0,24;3,92;-0,06;;;;;;;;;;;;;;;;
;3,92;0,82;3,92;0,60;;;;;;;;;;;;;;;;
;3,92;1,28;3,92;0,71;;;;;;;;;;;;;;;;
;3,92;1,51;3,92;0,85;;;;;;;;;;;;;;;;
;3,92;1,11;3,92;0,09;;;;;;;;;;;;;;;;
;3,92;0,38;3,92;0,30;;;;;;;;;;;;;;;;
;3,92;-0,00;3,92;-0,33;;;;;;;;;;;;;;;;
;3,92;-0,71;3,92;0,15;;;;;;;;;;;;;;;;
;3,92;-0,40;3,92;-0,09;;;;;;;;;;;;;;;;
;3,92;-0,57;3,92;-0,51;;;;;;;;;;;;;;;;
;3,92;-0,83;3,92;-0,90;;;;;;;;;;;;;;;;
;3,92;-0,83;3,92;0,30;;;;;;;;;;;;;;;;
;3,92;0,58;3,92;0,97;;;;;;;;;;;;;;;;
;3,92;0,99;3,92;-0,11;;;;;;;;;;;;;;;;
;3,92;0,19;3,92;-0,17;;;;;;;;;;;;;;;;
;3,92;0,27;3,92;-0,59;;;;;;;;;;;;;;;;
;3,92;-0,61;3,92;-0,63;;;;;;;;;;;;;;;;
;3,92;-0,78;3,92;-0,00;;;;;;;;;;;;;;;;
;3,92;-0,43;3,92;0,32;;;;;;;;;;;;;;;;
;3,92;0,09;3,92;0,33;;;;;;;;;;;;;;;;
;3,92;0,21;3,92;-0,18;;;;;;;;;;;;;;;;
;3,92;0,14;3,92;-0,14;;;;;;;;;;;;;;;;
;3,92;0,23;3,92;0,53;;;;;;;;;;;;;;;;
;3,92;0,92;3,92;1,15;;;;;;;;;;;;;;;;
;3,92;1,24;3,92;0,76;;;;;;;;;;;;;;;;
;3,92;0,83;3,92;-0,37;;;;;;;;;;;;;;;;
;3,92;-0,34;3,92;-0,26;;;;;;;;;;;;;;;;
;3,92;-0,09;3,92;0,54;;;;;;;;;;;;;;;;
;3,92;0,03;3,92;-0,43;;;;;;;;;;;;;;;;
;3,92;-0,93;3,92;-0,42;;;;;;;;;;;;;;;;
;3,92;-0,59;3,92;-0,23;;;;;;;;;;;;;;;;
;3,92;-0,39;3,92;-0,22;;;;;;;;;;;;;;;;
;3,92;-0,19;3,92;0,08;;;;;;;;;;;;;;;;
;3,92;0,10;3,92;-0,28;;;;;;;;;;;;;;;;
;3,92;-0,01;3,92;0,70;;;;;;;;;;;;;;;;
;3,93;1,15;3,93;1,24;;;;;;;;;;;;;;;;
;3,93;1,35;3,93;0,14;;;;;;;;;;;;;;;;
;3,93;0,43;3,93;0,22;;;;;;;;;;;;;;;;
;3,93;0,41;3,93;-1,02;;;;;;;;;;;;;;;;
;3,93;-1,35;3,93;-1,17;;;;;;;;;;;;;;;;
;3,93;-1,44;3,93;-0,15;;;;;;;;;;;;;;;;
;3,93;-0,87;3,93;0,03;;;;;;;;;;;;;;;;
;3,93;-0,37;3,93;0,64;;;;;;;;;;;;;;;;
;3,93;0,55;3,93;0,05;;;;;;;;;;;;;;;;
;3,93;0,49;3,93;0,05;;;;;;;;;;;;;;;;
;3,93;0,69;3,93;-0,27;;;;;;;;;;;;;;;;
;3,93;0,16;3,93;0,69;;;;;;;;;;;;;;;;
;3,93;1,17;3,93;1,58;;;;;;;;;;;;;;;;
;3,93;1,33;3,93;0,76;;;;;;;;;;;;;;;;
;3,93;0,96;3,93;0,92;;;;;;;;;;;;;;;;
;3,93;0,80;3,93;-0,43;;;;;;;;;;;;;;;;
;3,93;-0,18;3,93;1,01;;;;;;;;;;;;;;;;
;3,93;0,88;3,93;0,42;;;;;;;;;;;;;;;;
;3,93;-0,01;3,93;-0,45;;;;;;;;;;;;;;;;
;3,93;-0,85;3,93;-1,12;;;;;;;;;;;;;;;;
;3,93;-1,18;3,93;0,16;;;;;;;;;;;;;;;;
;3,93;-0,11;3,93;-0,55;;;;;;;;;;;;;;;;
;3,93;-1,10;3,93;-0,92;;;;;;;;;;;;;;;;
;3,93;-0,88;3,93;-0,48;;;;;;;;;;;;;;;;
;3,93;-0,39;3,93;0,28;;;;;;;;;;;;;;;;
;3,93;0,54;3,93;0,20;;;;;;;;;;;;;;;;
;3,93;0,16;3,93;-0,51;;;;;;;;;;;;;;;;
;3,93;0,06;3,93;0,56;;;;;;;;;;;;;;;;
;3,93;0,89;3,93;0,81;;;;;;;;;;;;;;;;
;3,93;1,01;3,93;0,51;;;;;;;;;;;;;;;;
;3,93;0,36;3,93;-0,55;;;;;;;;;;;;;;;;
;3,93;-0,36;3,93;0,17;;;;;;;;;;;;;;;;
;3,93;0,06;3,93;-0,09;;;;;;;;;;;;;;;;
;3,93;-0,45;3,93;-0,19;;;;;;;;;;;;;;;;
;3,93;-0,57;3,93;-0,54;;;;;;;;;;;;;;;;
;3,93;-0,71;3,93;0,03;;;;;;;;;;;;;;;;
;3,93;0,05;3,93;0,23;;;;;;;;;;;;;;;;
;3,93;0,12;3,93;-0,54;;;;;;;;;;;;;;;;
;3,93;-0,42;3,93;-0,34;;;;;;;;;;;;;;;;
;3,93;-0,01;3,93;0,37;;;;;;;;;;;;;;;;
;3,93;0,50;3,93;0,20;;;;;;;;;;;;;;;;
;3,94;0,11;3,94;-0,22;;;;;;;;;;;;;;;;
;3,94;-0,09;3,94;0,07;;;;;;;;;;;;;;;;
;3,94;0,12;3,94;0,21;;;;;;;;;;;;;;;;
;3,94;0,26;3,94;0,41;;;;;;;;;;;;;;;;
;3,94;0,19;3,94;-0,80;;;;;;;;;;;;;;;;
;3,94;-0,82;3,94;-0,06;;;;;;;;;;;;;;;;
;3,94;0,11;3,94;0,58;;;;;;;;;;;;;;;;
;3,94;0,42;3,94;0,43;;;;;;;;;;;;;;;;
;3,94;0,44;3,94;0,60;;;;;;;;;;;;;;;;
;3,94;0,79;3,94;0,11;;;;;;;;;;;;;;;;
;3,94;0,29;3,94;-0,02;;;;;;;;;;;;;;;;
;3,94;0,25;3,94;0,47;;;;;;;;;;;;;;;;
;3,94;0,42;3,94;0,31;;;;;;;;;;;;;;;;
;3,94;0,18;3,94;0,17;;;;;;;;;;;;;;;;
;3,94;-0,02;3,94;-0,04;;;;;;;;;;;;;;;;
;3,94;-0,13;3,94;-0,65;;;;;;;;;;;;;;;;
;3,94;-0,97;3,94;-0,95;;;;;;;;;;;;;;;;
;3,94;-0,96;3,94;0,43;;;;;;;;;;;;;;;;
;3,94;0,32;3,94;0,96;;;;;;;;;;;;;;;;
;3,94;0,90;3,94;0,56;;;;;;;;;;;;;;;;
;3,94;0,77;3,94;0,28;;;;;;;;;;;;;;;;
;3,94;0,93;3,94;0,34;;;;;;;;;;;;;;;;
